"permit_number","streetname","Cross Street 1","Cross Street 2","Permit Type","Agent","AgentPhone","Permit Purpose","Approved Date","Status","cnn","permit_zipcode","permit_start_date","permit_end_date","permit_address","24/7 Contact","Inspector","CurbRampWork","X","Y","Latitude","Longitude","bpa","Location","the_geom","analysis_neighborhood","supervisor_district","data_as_of","data_loaded_at"
"17WR-0040","EDDY ST","MASON ST","TAYLOR ST","Wireless","ExteNet Systems, Inc.","415-377-7826",,"07/18/2017","APPROVED","5059000","94102","07/18/2017","04/30/2028","191 EDDY ST","Joseph Camicia, 415-722-1183",,,"6009549,74511","2113547,00058","37,78393595652","-122,41066015083",,"POINT (-122.41066015082967 37.78393595651989)","POINT (-122.410660151 37.783935957)","Tenderloin","5","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"10IE-0436","06TH ST","MINNA ST","NATOMA ST","StrtImprov","Eco-struction","(831) 588-0234","Reconstruct curb and sidewalk on the Minna Street frontage. Saw-cut 2' of AC gutter and 2in ACWS on 8in concrete base. Do not touch curb return area. Break the sub-sidewalk basement foundation for drainage, fill sub-sidewalk basement and subgrade shall be 3.5in below the required elevation with a relative compaction of not less than 95%.","10/16/2012","ACTIVE","330000","94103",,,"132 06TH ST","Refer to Agent","Jody Monahan",,"6010234,51933","2112232,19252","37,7803641731","-122,4081983107",,"POINT (-122.40819831069523 37.780364173095144)","POINT (-122.408198311 37.780364173)","South of Market","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-04102","COMMONWEALTH AVE","EUCLID AVE","GEARY BLVD","Excavation","Cratus, Inc.","415 425 1204","Geary Boulevard Sewer and Water Improvements Phase 2, WW-743","12/23/2024","ACTIVE","4317000","94118","01/02/2025","06/29/2027",,"800-850-1874","Gabriel Howell",,"5996551,03295","2113367,23357","37,78270500206","-122,45561765438",,"POINT (-122.45561765438453 37.78270500205751)","POINT (-122.455617654 37.782705002)","Presidio Heights","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-00699","HOLLOWAY AVE","CORONA ST","VERNON ST","Excavation","Pacific Gas & Electric","415-695-3500","PM 35442596 // R3 G 14D DE SOTO ST 3 SF GRP 22548","04/23/2026","ACTIVE","6982000","94132","04/29/2026","08/12/2027",,"800-pge-5000","Don Doan",,"5992550,70373","2091217,51457","37,72165723238","-122,46784545411",,"POINT (-122.46784545411117 37.72165723237896)","POINT (-122.467845454 37.721657232)","Oceanview/Merced/Ingleside","11","2026/05/12 02:56:08 AM","2026/05/13 05:19:00 AM"
"24EXC-04102","GEARY BLVD","21ST AVE","22ND AVE","Excavation","Cratus, Inc.","415 425 1204","Geary Boulevard Sewer and Water Improvements Phase 2, WW-743","12/23/2024","ACTIVE","6078101","94121","01/02/2025","06/29/2027",,"800-850-1874","Gabriel Howell",,"5989205,603","2112605,551","37,78018939105","-122,48097364111",,"POINT (-122.4809736411089 37.780189391049376)","POINT (-122.480973641 37.780189391)","Outer Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"19IE-00090","OCTAVIA ST","LOMBARD ST","CHESTNUT ST","StrtImprov","On the Level Concrete","(415) 407-3695","Remove existing curb cuts and construct new sidewalk and curb per City Standard as directed by the Public Works Inspector.","07/22/2020","ACTIVE","9903000","94123",,,"3127 OCTAVIA ST","Refer to Agent","George Shami",,"6004170,57935","2119893,73297","37,8010594133","-122,42972290858","201711204426","POINT (-122.42972290857703 37.80105941329664)","POINT (-122.429722909 37.801059413)","Marina","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"16WR-0033","UNION ST","VAN NESS AVE","FRANKLIN ST","Wireless","ExteNet Systems, Inc.","415-377-7826",,"01/18/2017","APPROVED","12864000","94123","01/18/2017","10/31/2027","1524 UNION ST","nicole mason 510-468-3802",,,"6005607,00233","2118969,52878","37,7986030173","-122,42468647955",,"POINT (-122.42468647955292 37.79860301729687)","POINT (-122.42468648 37.798603017)","Marina","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-04102","GEARY BLVD","17TH AVE","18TH AVE","Excavation","Cratus, Inc.","415 425 1204","Geary Boulevard Sewer and Water Improvements Phase 2, WW-743","12/23/2024","ACTIVE","6074201","94121","01/02/2025","06/29/2027",,"800-850-1874","Gabriel Howell",,"5990441,886","2112701,828","37,78052552804","-122,4767038515",,"POINT (-122.47670385149566 37.780525528043746)","POINT (-122.476703851 37.780525528)","Outer Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"16WR-0383","PALOU AVE","LANE ST","03RD ST \ MENDELL ST","Wireless","ExteNet Systems, Inc.","415-377-7826",,"07/10/2017","APPROVED","10222000","94124","07/10/2017","04/30/2028","1578 PALOU AVE","415-722-1183",,,"6015031,94838","2095192,3575","37,73384389282","-122,39041069673",,"POINT (-122.39041069673023 37.73384389282295)","POINT (-122.390410697 37.733843893)","Bayview Hunters Point","10","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-00745","VALENCIA ST","MCCOPPIN ST","DUBOCE AVE","Excavation","NTK Construction, Inc","(415) 643-1900","13th Street Safety Improvements Project","02/24/2025","APPROVED","13053000","94103","03/10/2025","01/31/2027",,"Refer to Agent",,,"6006045,86599","2108809,69302","37,77073138714","-122,42244558055",,"POINT (-122.42244558055289 37.77073138713781)","POINT (-122.422445581 37.770731387)","Mission","8","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-01752","PARQUE DR","CIELITO DR","GENEVA AVE","Excavation","Esquivel Grading & Paving, Inc.","415 725 1878","Various Locations Pavement Renovation No.74 and Sewer Replacement","06/13/2025","APPROVED","10298000","94134","06/16/2025","01/01/2027",,"415-468-5700","David Chin",,"6005567,955","2086694,207","37,70998029315","-122,42252695836",,"POINT (-122.42252695836326 37.709980293151574)","POINT (-122.422526958 37.709980293)","Visitacion Valley","10","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"13MSE-0154","30TH AVE","CALIFORNIA ST","CLEMENT ST","MinorEnc","RECREATION AND PARK DEPARTMENT","(415) 581-2541","non-standard cross slope and one(1) new (N) level landing along 30th Ave frontage","05/08/2013","ACTIVE","1640000","94121",,,"340 31ST AVE","Refer to Agent","George Shami",,"5986234,33931","2113627,49025","37,78282216601","-122,49132769416",,"POINT (-122.4913276941574 37.78282216601432)","POINT (-122.491327694 37.782822166)","Outer Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-00254","HARRISON ST","MERLIN ST",,"Excavation","R & S Construction Management Inc","(415) 746-9564","0000005629 Various Locations Pavement Renovation No.62 and Sewer Replacement","02/24/2025","APPROVED","23931000","0","03/03/2025","12/31/2026",,"415-746-9564",,,"6011901,246","2111557,30618","37,77860427689","-122,4023848257",,"POINT (-122.40238482570142 37.77860427688896)","POINT (-122.402384826 37.778604277)","South of Market","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"16WR-0382","PALOU AVE","03RD ST \ MENDELL ST","NEWHALL ST","Wireless","ExteNet Systems, Inc.","415-377-7826",,"07/21/2017","APPROVED","10223000","94124","07/21/2017","04/30/2028","1695 PALOU AVE","Joe Camicia 415-722-1183",,,"6014365,52977","2095570,90071","37,73484630471","-122,39274119729",,"POINT (-122.39274119729268 37.73484630470965)","POINT (-122.392741197 37.734846305)","Bayview Hunters Point","10","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-04102","17TH AVE","GEARY BLVD","ANZA ST","Excavation","Cratus, Inc.","415 425 1204","Geary Boulevard Sewer and Water Improvements Phase 2, WW-743","12/23/2024","ACTIVE","753000","94121","01/02/2025","06/29/2027",,"800-850-1874","Gabriel Howell",,"5990609,38962","2112330,19638","37,77951483178","-122,47609723284",,"POINT (-122.47609723284258 37.77951483177816)","POINT (-122.476097233 37.779514832)","Outer Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"20WR-00024","DIAMOND ST","WILDER ST","KERN ST","Wireless","MODUS, INC","510-206-1674",,"08/21/2020","APPROVED","4771000","94131","08/21/2020","05/31/2031","2810 DIAMOND ST","Refer to Agent",,,"6002412,98451","2095606,20588","37,73427214485","-122,43406777587",,"POINT (-122.43406777586539 37.73427214485405)","POINT (-122.434067776 37.734272145)","Glen Park","8","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"07DW-0002","POST ST","POWELL ST","MASON ST","OverwideDr","Donald S. MacLean, Inc.","(415) 468-7161","legalize and document existing overwide driveway","05/08/2007","ACTIVE","10629000","94102",,,"490 POST ST",,"Kevin Mattias",,"6009853,75368","2115106,40724","37,78823475421","-122,40971849532",,"POINT (-122.40971849531861 37.7882347542052)","POINT (-122.409718495 37.788234754)","Nob Hill","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-04102","GEARY BLVD","ARGUELLO BLVD","02ND AVE","Excavation","Cratus, Inc.","415 425 1204","Geary Boulevard Sewer and Water Improvements Phase 2, WW-743","12/23/2024","ACTIVE","6057101","94118","01/02/2025","06/29/2027",,"800-850-1874","Gabriel Howell",,"5995437,082","2112831,267","37,7811694085","-122,45943259683",,"POINT (-122.45943259683118 37.78116940849756)","POINT (-122.459432597 37.781169408)","Inner Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-00676","LAWTON ST","09TH AVE","10TH AVE","Excavation","Basset Engineering","4159302385","12-INCH DUCTILE IRON WATER MAININSTALLATION ON PARNASSUS AVENUE FROMSTANYAN STREET TO 6TH AVENUE, ON LAWTONSTREET FROM 7TH AVENUE TO FUNSTON AVENUE,AND VARIOUS STREET LOCATIONS","07/30/2026","ACTIVE","8189000","94122","03/18/2025","10/09/2026",,"Basset Engineering Conan Murray (415)916-0697","Gabriel Howell",,"5993233,66162","2104592,54005","37,75842110315","-122,46645629488",,"POINT (-122.46645629487949 37.758421103149)","POINT (-122.466456295 37.758421103)","Inner Sunset","7","2026/08/03 03:02:27 AM","2026/08/04 05:20:14 AM"
"07IE-0194","DIAMOND ST","22ND ST","ALVARADO ST","StrtImprov","HEATHER N RODDE","(415) 640-0699","Reconstruct existing sidewalk & curb with 2' pavement/SW conform to meet city standardrs. Install new 10'x3' driveway cut as directed by city inspector.","03/23/2007","ACTIVE","4742000","94114",,,"516 DIAMOND ST",,"Cheryl Duperrault",,"6001795,58706","2102722,48713","37,75377672122","-122,4367115413",,"POINT (-122.43671154130104 37.75377672122323)","POINT (-122.436711541 37.753776721)","Noe Valley","8","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"16WR-0542","DELANCEY ST","DELANCEY ST","FEDERAL ST","Wireless","AT&T Mobility","925-549-9671",,"03/23/2017","APPROVED","115001","94107","03/23/2017","12/31/2027","501 DELANCEY ST","Refer to Agent (925) 549-9671",,,"6015203,89508938","2113734,66616472","37,78476662691","-122,39111183037",,"POINT (-122.39111183036513 37.784766626906595)","POINT (-122.39111183 37.784766627)","Financial District/South Beach","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"15WR-0393","POST ST","MEACHAM PL","LARKIN ST","Wireless","ExteNet Systems, Inc.","415-377-7826",,"03/29/2016","APPROVED","10638000","94109","03/29/2016","12/31/2026","955 POST ST","nicole mason 510-468-3802",,,"6007549,90166","2114700,35064","37,78699044858","-122,41766066575",,"POINT (-122.41766066575099 37.78699044857817)","POINT (-122.417660666 37.786990449)","Tenderloin","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"15MSE-0587","WISCONSIN ST","20TH ST","22ND ST","MinorEnc","Patrick Perez","(415) 370-7269","One (1) existing warped driveway encroaching two feet, six inches (2'-6in) into the Wisconsin Street public right of way (25 square feet) per plan titled inValdes Pisani Residencein prepared by Design Pad Patrick Perez Architect, last revision dated 2/20/2018.One (1) existing step encroaching three and one half inches (0'-3 1/2in) into the Wisconsin Street public right of way (1.5 square feet) per plan titled inValdes Pisani Residencein prepared by Design Pad Patrick Perez Architect, last revision dated 2/20/2018.Two (2) new 30in high planter boxes encroaching two feet, six inches (2'-6in) into the Wisconsin Street public right of way (18.75 square feet) per plan titled inValdes Pisani Residencein prepared by Design Pad Patrick Perez Architect, last revision dated 2/20/2018.","05/16/2018","ACTIVE","13695000","94107",,,"734 WISCONSIN ST","415-370-7269","Mario Novoa",,"6012678,16044","2104077,22425","37,75810898947","-122,39917196199",,"POINT (-122.39917196199079 37.75810898946986)","POINT (-122.399171962 37.758108989)","Potrero Hill","10","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"16WR-0208","HALLECK ST","SANSOME ST",,"Wireless","T-Mobile","415-722-1183",,"01/18/2017","APPROVED","24689000","94104","01/18/2017","10/31/2027","343 SANSOME ST","Refer to Agent",,,"6012299,07196","2117028,94638","37,79365032003","-122,40139321534",,"POINT (-122.40139321534353 37.793650320031176)","POINT (-122.401393215 37.79365032)","Financial District/South Beach","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"05IE-0176","MARKET ST","ANNIE ST","03RD ST \ KEARNY ST","StrtImprov","A.R. Sanchez-Corea & Associates, Inc.","(415) 333-8080","New (N) curb, parking strip & sidewalk to City Standards. 2-foot pavement conform for curb work & joint paving for utilities. Three (3) new curb ramps. {Pavem't restorat'n for Kearny St. includes all affected lanes from property line to property line, see 07S-0011}.  In conjunction w/ 06SW-0007 & 05MSE-0456. Restore right-of-way if sidewalk legislation fails.","07/19/2006","ACTIVE","8744102","94104",,,"690 MARKET ST",,"Alex Lavrov",,"6011737,45333","2115071,23408","37,78824355641","-122,40319869785",,"POINT (-122.40319869785162 37.78824355640697)","POINT (-122.403198698 37.788243556)","Financial District/South Beach","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-00254","HARRISON ST","DORE ST","10TH ST","Excavation","R & S Construction Management Inc","(415) 746-9564","0000005629 Various Locations Pavement Renovation No.62 and Sewer Replacement","02/24/2025","APPROVED","6735000","94103","03/03/2025","12/31/2026",,"415-746-9564",,,"6009367,73428","2109136,42793","37,77181535836","-122,41097821609",,"POINT (-122.41097821609245 37.771815358361685)","POINT (-122.410978216 37.771815358)","South of Market","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"17WR-0058","SUTTER ST","POLK ST","VAN NESS AVE","Wireless","ExteNet Systems, Inc.","415-377-7826",,"03/09/2018","APPROVED","12330000","94109","03/09/2018","12/31/2028","1270 SUTTER ST","Joseph Camicia, 415-722-1183",,,"6006479,98878","2115038,1938","37,7878578189","-122,4213863306",,"POINT (-122.42138633060304 37.78785781890456)","POINT (-122.421386331 37.787857819)","Nob Hill","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-04102","GEARY BLVD","18TH AVE","19TH AVE","Excavation","Cratus, Inc.","415 425 1204","Geary Boulevard Sewer and Water Improvements Phase 2, WW-743","12/23/2024","ACTIVE","6075201","94121","01/02/2025","06/29/2027",,"800-850-1874","Gabriel Howell",,"5990131,764","2112689,648","37,78047409353","-122,47777580987",,"POINT (-122.47777580987388 37.7804740935325)","POINT (-122.47777581 37.780474094)","Outer Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"13IE-0713","JACKSON ST","MAPLE ST","CHERRY ST","StrtImprov","Gary Bell & Associates","415-902-5400","reconstruct driveway with 2' pavement conform and sidewalk.","04/23/2014","ACTIVE","7417000","94118",,,"3760 JACKSON ST","Refer to Agent","George Shami",,"5996245,64343","2115936,04863","37,78974075093","-122,45686001873","201305247818","POINT (-122.45686001873383 37.789740750931806)","POINT (-122.456860019 37.789740751)","Presidio Heights","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"17WR-0256","GEARY BLVD","21ST AVE","22ND AVE","Wireless","AT&T Mobility","650-991-4094",,"09/28/2018","APPROVED","6078201","94121","09/28/2018","06/30/2029",,"Refer to Agent (925) 549-9671",,,"5989202,519","2112656,053","37,78032787797","-122,48098800535",,"POINT (-122.48098800535102 37.780327877973924)","POINT (-122.480988005 37.780327878)","Outer Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"18WR-0183","CHURCH ST","RESERVOIR ST","14TH ST","Wireless","AT&T Mobility","925-549-9671",,"11/30/2018","APPROVED","4008000","94114","11/30/2018","08/31/2029","198 CHURCH ST","Refer to Agent",,,"6004122,33754","2107675,06528","37,76750727668","-122,42901818985",,"POINT (-122.42901818984696 37.76750727668083)","POINT (-122.42901819 37.767507277)","Castro/Upper Market","8","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"17WR-0220","24TH AVE","CABRILLO ST","FULTON ST","Wireless","Crown Castle NG West LLC","408-468-5575",,"11/21/2017","ACTIVE","1297000","94121","11/21/2017","08/31/2028","895 24TH AVE","Refer to Agent","Enyinnaya Nwamu",,"5988484,302","2109942,94185","37,77283664282","-122,4832736875",,"POINT (-122.48327368749962 37.772836642817616)","POINT (-122.483273687 37.772836643)","Outer Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-04102","GEARY BLVD","07TH AVE","08TH AVE","Excavation","Cratus, Inc.","415 425 1204","Geary Boulevard Sewer and Water Improvements Phase 2, WW-743","12/23/2024","ACTIVE","6063101","94118","01/02/2025","06/29/2027",,"800-850-1874","Gabriel Howell",,"5993570,129","2112763,196","37,78087498166","-122,46588632819",,"POINT (-122.46588632818822 37.78087498165814)","POINT (-122.465886328 37.780874982)","Inner Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"17WR-0146","DELMAR ST","FREDERICK ST",,"Wireless","Verizon Wireless","415-806-2323",,"03/09/2018","ACTIVE","26334000","94117","03/09/2018","12/31/2028","130 FREDERICK ST","Refer to Agent","Enyinnaya Nwamu",,"5999280,76532","2107736,98301","37,76740204135","-122,4457689371",,"POINT (-122.4457689370996 37.76740204134516)","POINT (-122.445768937 37.767402041)","Haight Ashbury","5","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"16WR-0409","PINE ST","POLK ST","VAN NESS AVE","Wireless","ExteNet Systems, Inc.","415-377-7826",,"07/23/2018","APPROVED","10477000","94109","07/23/2018","04/30/2029","1401 POLK ST","Joe Camicia 415-722-1183",,,"6006693,31644","2115724,10679","37,78975319176","-122,42069696701",,"POINT (-122.42069696700538 37.78975319175993)","POINT (-122.420696967 37.789753192)","Nob Hill","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-01752","LAKEVIEW AVE","LEE AVE \ SUMMIT ST","BRIGHTON AVE","Excavation","Esquivel Grading & Paving, Inc.","415 725 1878","Various Locations Pavement Renovation No.74 and Sewer Replacement","06/13/2025","APPROVED","8066000","94112","06/16/2025","01/01/2027",,"415-468-5700","David Chin",,"5996359,821","2089892,361","37,7182379073","-122,45458274098",,"POINT (-122.45458274097643 37.71823790729504)","POINT (-122.454582741 37.718237907)","Oceanview/Merced/Ingleside","11","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
